,Cod Cliente,Zona,Distrito,Comuna,Canal,SubCanal,TipoNeg,venta_total_clp,n_facturas,ticket_promedio,ticket_desv_std,dias_entre_compras,recencia
13490,1224160,NORTE 1,IQUIQUE,IQUIQUE,COBERTURA,COBERTURA,AL,409739,6,68289.83333333333,70528.41584614436,28.0,2
13491,1224207,NORTE 2,LA SERENA,LA SERENA,COBERTURA,COBERTURA,AL,67143,2,33571.5,8829.642376676418,42.0,16
13492,1224220,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,960116,9,106679.55555555556,38444.33438788839,7.0,2
13493,1224239,NORTE 2,VIÑA INTERIOR,QUILLOTA,COBERTURA,COBERTURA,CA,1138770,8,142346.25,33674.09993176188,7.571428571428571,5
13494,1224283,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,680375,10,68037.5,66908.58763890725,14.0,2
13495,1224292,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,AL,1081341,7,154477.2857142857,83226.4491246909,11.2,2
13496,1224340,SUR 2,LOS ANGELES,QUILACO,COBERTURA,COBERTURA,AL,154268,8,19283.5,11144.269853670476,18.666666666666668,2
13497,1224351,SUR 1,TALCA,MAULE,COBERTURA,COBERTURA,AL,480191,14,34299.357142857145,19435.2035813174,7.0,2
13498,1224357,SUR 1,TALCA,TALCA,COBERTURA,COBERTURA,MK,400465,11,36405.90909090909,11826.866359729827,8.0,2
13499,1224376,SUR 1,TALCA,LINARES,COBERTURA,COBERTURA,AL,1137193,16,71074.5625,69801.74529429166,7.0,2
13500,1224380,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,958729,10,95872.9,42174.319554413414,7.0,2
13501,1224437,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,636452,7,90921.71428571429,36450.18735989471,9.333333333333334,2
13502,1224497,SANTIAGO,SANTIAGO NORTE 1,TILTIL,COBERTURA,COBERTURA,MK,683873,9,75985.88888888889,16445.03752993927,7.0,2
13503,1224506,SANTIAGO,SANTIAGO CENTRO COSTA,EL TABO,COBERTURA,COBERTURA,AL,1394440,14,99602.85714285714,45140.02565838394,4.3076923076923075,2
13504,1224510,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,713362,6,118893.66666666667,54959.108037400554,9.8,9
13505,1224514,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,3136619,11,285147.1818181818,136034.43961719266,7.0,2
13506,1224525,SUR 1,TALCA,SAN RAFAEL,COBERTURA,COBERTURA,AL,804913,11,73173.90909090909,56982.64868616506,7.0,16
13507,1224532,SUR 3,PUERTO MONTT,PUERTO MONTT,COBERTURA,COBERTURA,AL,583258,7,83322.57142857143,42266.78342330276,9.75,19
13508,1224539,SANTIAGO,SANTIAGO CENTRO COSTA,SAN ANTONIO,COBERTURA,COBERTURA,AL,214663,2,107331.5,683.7722574073914,46.0,12
13509,1224543,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,213926,11,19447.81818181818,10552.585273933415,9.333333333333334,2
13510,1224580,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,COBERTURA,AL,1950443,8,243805.375,86244.56440170178,8.0,2
13511,1224591,NORTE 2,SAN FELIPE,CATEMU,COBERTURA,COBERTURA,AL,294571,9,32730.11111111111,10678.735979089994,8.0,2
13512,1224669,SUR 2,CHILLAN,EL CARMEN,COBERTURA,COBERTURA,PA,1378820,13,106063.07692307692,43013.363288753135,5.090909090909091,2
13513,1224684,,,,,,,492430,14,35173.57142857143,17793.85573174622,7.0,2
13514,1224700,NORTE 1,ANTOFAGASTA,MEJILLONES,COBERTURA,COBERTURA,AL,406623,10,40662.3,8430.437434940399,9.333333333333334,2
13515,1224735,NORTE 1,COPIAPO,VALLENAR,COBERTURA,COBERTURA,AL,122807,5,24561.4,9878.511061895917,18.666666666666668,2
13516,1224758,SANTIAGO,SANTIAGO NORTE 2,LO PRADO,COBERTURA,COBERTURA,AL,41756,1,41756.0,,,58
13517,1224773,SANTIAGO,SANTIAGO NORTE 1,SANTIAGO,COBERTURA,COBERTURA,AL,349739,5,69947.8,31990.912689387278,13.25,5
13518,1224818,,,,,,,76831,4,19207.75,4408.490246104669,14.0,44
13519,1224848,NORTE 2,OVALLE,MONTE PATRIA,COBERTURA,COBERTURA,AL,153799,4,38449.75,24058.17806034641,17.5,23
13520,1224852,SUR 1,RANCAGUA,REQUINOA,COBERTURA,COBERTURA,AL,1294805,20,64740.25,42888.96245677227,4.3076923076923075,2
13521,1224862,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,417066,7,59580.857142857145,25029.273870334124,9.333333333333334,2
13522,1224873,SANTIAGO,SANTIAGO PONIENTE 1,PEDRO AGUIRRE CERDA,COBERTURA,COBERTURA,AL,543277,7,77611.0,25192.542970754927,9.333333333333334,2
13523,1224947,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,444033,9,49337.0,13276.874265051996,7.0,2
13524,1224950,SANTIAGO,SANTIAGO CENTRO COSTA,MELIPILLA,COBERTURA,COBERTURA,AL,507837,9,56426.333333333336,18233.47272189256,7.0,2
13525,1224960,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,PA,3047240,17,179249.41176470587,108798.95185045376,4.666666666666667,2
13526,1225036,NORTE 1,IQUIQUE,IQUIQUE,COBERTURA,COBERTURA,AL,411193,8,51399.125,47258.03698975445,18.666666666666668,2
13527,1225048,SANTIAGO,SANTIAGO NORTE 2,LO PRADO,COBERTURA,COBERTURA,AL,107992,3,35997.333333333336,9650.006234885725,24.5,9
13528,1225103,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,643335,3,214445.0,18783.57484612554,21.5,15
13529,1225193,SUR 2,LOS ANGELES,LOS ANGELES,COBERTURA,COBERTURA,AL,138236,4,34559.0,15334.158101006611,28.0,2
13530,1225240,SUR 3,TEMUCO NORTE,VICTORIA,COBERTURA,COBERTURA,AL,106285,4,26571.25,18657.625686297815,17.5,23
13531,1225268,NORTE 1,CALAMA,SAN PEDRO DE ATACAMA,COBERTURA,COBERTURA,AL,446855,12,37237.916666666664,20722.81954077912,9.333333333333334,2
13532,12253,SANTIAGO,SANTIAGO NORTE 1,QUILICURA,COBERTURA,VOLUMEN COBERTURA,AL,2408651,17,141685.35294117648,38469.502615612895,3.5,2
13533,1225303,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,273167,6,45527.833333333336,31130.554209115304,16.0,10
13534,1225304,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,1062813,15,70854.2,30975.25059093838,4.0,2
13535,1225305,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,581780,12,48481.666666666664,35079.63866905581,7.0,9
13536,1225340,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,505817,4,126454.25,50444.00127121162,18.666666666666668,2
13537,1225347,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,156150,5,31230.0,15472.603223116657,21.0,16
13538,1225374,SANTIAGO,SANTIAGO PONIENTE 1,SANTIAGO,COBERTURA,COBERTURA,MK,632515,9,70279.44444444444,32529.245253737103,8.0,2
13539,1225388,SANTIAGO,SANTIAGO SUR 2,LA PINTANA,COBERTURA,COBERTURA,AL,1363217,9,151468.55555555556,83136.80422368771,7.0,2
13540,1225411,SUR 1,CURICO,MOLINA,COBERTURA,COBERTURA,AL,200135,7,28590.714285714286,10042.30474400317,10.6,5
13541,1225414,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,1001562,16,62597.625,30467.97046708778,8.0,2
13542,1225502,SUR 3,PUERTO MONTT,PUERTO MONTT,COBERTURA,COBERTURA,AL,140269,4,35067.25,8661.025858214873,18.666666666666668,2
13543,1225510,SANTIAGO,SANTIAGO CENTRO COSTA,CURACAVI,COBERTURA,COBERTURA,AL,804209,9,89356.55555555556,25585.05446110635,7.0,2
13544,1225522,,,,,,,104756,3,34918.666666666664,3940.7381711214134,21.0,16
13545,1225535,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,PA,303303,7,43329.0,17735.865367478782,14.0,2
13546,1225566,SUR 3,TEMUCO NORTE,TEMUCO,COBERTURA,COBERTURA,AL,265739,10,26573.9,13107.556382568882,9.8,9
13547,1225570,SUR 2,CONCEPCION SUR,SAN PEDRO DE LA PAZ,COBERTURA,COBERTURA,AL,335638,6,55939.666666666664,43510.89874809146,14.0,16
13548,1225581,SANTIAGO,SANTIAGO PONIENTE 1,SANTIAGO,COBERTURA,COBERTURA,AL,181797,5,36359.4,17406.852969448555,14.0,2
13549,1225628,SANTIAGO,SANTIAGO PONIENTE 1,PEDRO AGUIRRE CERDA,COBERTURA,COBERTURA,AL,205879,5,41175.8,8149.024033588316,14.0,2
13550,1225636,NORTE 2,SAN FELIPE,PUTAENDO,COBERTURA,COBERTURA,PA,1161752,16,72609.5,30004.178284587855,4.0,2
13551,1225667,SANTIAGO,SANTIAGO NORTE 1,HUECHURABA,COBERTURA,COBERTURA,AL,424991,9,47221.22222222222,15372.009756191428,7.0,2
13552,1225713,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,1051184,9,116798.22222222222,23826.619733911997,7.0,2
13553,1225763,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,248486,7,35498.0,16190.573975825153,9.333333333333334,2
13554,1225795,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,AL,1352234,9,150248.22222222222,51244.54248204822,8.0,2
13555,1225833,,,,,,,26630,2,13315.0,4938.433759806848,,58
13556,1225848,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,COBERTURA,PA,2760595,17,162387.9411764706,91059.21606465116,3.5,2
13557,1225948,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,620115,5,124023.0,49449.7588315656,14.0,2
13558,1225968,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,698396,9,77599.55555555556,19551.147837857956,7.0,2
13559,1225975,SUR 1,SAN FERNANDO,PICHIDEGUA,COBERTURA,COBERTURA,AL,936259,16,58516.1875,38632.77788651972,7.0,2
13560,1225979,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,383881,9,42653.444444444445,14340.46861255858,8.166666666666666,9
13561,1226004,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,321238,8,40154.75,24483.440443053983,13.75,3
13562,1226087,SANTIAGO,SANTIAGO SUR 2,EL BOSQUE,COBERTURA,COBERTURA,AL,1145957,16,71622.3125,19992.06208379966,3.7333333333333334,2
13563,1226089,SANTIAGO,SANTIAGO PONIENTE 1,PEDRO AGUIRRE CERDA,COBERTURA,COBERTURA,AL,476968,8,59621.0,17057.17362284854,8.0,2
13564,1226094,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,431983,4,107995.75,106219.9823334417,28.0,2
13565,1226097,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,1187412,10,118741.2,43120.50889928519,6.222222222222222,2
13566,1226143,SANTIAGO,SANTIAGO NORTE 2,QUINTA NORMAL,COBERTURA,COBERTURA,AL,393851,8,49231.375,16153.124977959264,7.0,9
13567,1226160,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,397303,3,132434.33333333334,35010.651384019315,24.0,10
13568,1226199,SANTIAGO,SANTIAGO CENTRO COSTA,MELIPILLA,COBERTURA,COBERTURA,AL,324799,7,46399.857142857145,12132.240345852197,9.333333333333334,2
13569,1226202,SANTIAGO,SANTIAGO CENTRO ORIENTE,LAS CONDES,COBERTURA,COBERTURA,AL,494621,5,98924.2,18668.54382912604,14.0,2
13570,1226235,SUR 1,RANCAGUA,MACHALI,COBERTURA,COBERTURA,AL,144169,6,24028.166666666668,8824.194726243675,14.0,2
13571,1226238,NORTE 2,VIÑA INTERIOR,CABILDO,COBERTURA,COBERTURA,AL,509319,7,72759.85714285714,35082.459242136814,18.666666666666668,2
13572,1226239,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,564896,11,51354.181818181816,28150.338700691267,7.0,2
13573,1226308,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,863337,10,86333.7,61263.44575873392,11.2,2
13574,1226330,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,231024,6,38504.0,15905.166292749032,14.25,1
13575,1226380,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,705370,12,58780.833333333336,62251.8933846168,9.8,9
13576,1226389,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,386926,8,48365.75,13650.713416730801,8.0,2
13577,1226432,SANTIAGO,SANTIAGO SUR 1,MACUL,COBERTURA,COBERTURA,AL,122303,3,40767.666666666664,5178.792555541623,21.0,16
13578,1226444,NORTE 1,ARICA,PUTRE,COBERTURA,COBERTURA,AL,533109,9,59234.333333333336,38271.28367980358,9.8,9
13579,1226455,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,651499,15,43433.26666666667,26240.910884850524,11.2,2
13580,1226456,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,267176,5,53435.2,33922.36609082568,18.666666666666668,2
13581,1226461,SANTIAGO,SANTIAGO CENTRO COSTA,EL TABO,COBERTURA,COBERTURA,AL,748106,11,68009.63636363637,36511.58962103055,7.0,2
13582,1226472,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,653897,9,72655.22222222222,18518.20702563951,7.125,1
13583,1226480,NORTE 2,VIÑA COSTA,QUINTERO,COBERTURA,COBERTURA,AL,373552,8,46694.0,30868.22232837981,11.2,2
13584,1226517,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,2086530,9,231836.66666666666,27821.681086878987,7.0,2
13585,1226525,,,,,,,344520,7,49217.142857142855,45584.554476374164,21.0,16
13586,1226583,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,409352,7,58478.857142857145,24661.09161160938,9.333333333333334,2
13587,1226610,SANTIAGO,SANTIAGO NORTE 1,TILTIL,COBERTURA,COBERTURA,AL,987787,8,123473.375,109995.06537494891,12.25,9
13588,1226635,SUR 2,CHILLAN,SAN CARLOS,COBERTURA,COBERTURA,AL,465454,10,46545.4,15244.103232980868,14.0,2
13589,1226651,,,,,,,816534,21,38882.57142857143,20797.699535216456,3.5,2
13590,1226809,SUR 2,CONCEPCION NORTE,TALCAHUANO,COBERTURA,COBERTURA,AL,227578,6,37929.666666666664,26349.695434039968,18.666666666666668,2
13591,1226841,SANTIAGO,SANTIAGO SUR 2,SANTIAGO,COBERTURA,COBERTURA,AL,628730,9,69858.88888888889,21941.518164455054,7.0,2
13592,1226857,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,334998,9,37222.0,14718.333270109086,8.0,2
13593,1226869,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,565898,15,37726.53333333333,19675.786514926218,8.0,2
13594,1226872,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,254605,5,50921.0,9078.467023677511,14.0,2
13595,1226883,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,PA,913830,17,53754.705882352944,32687.1914741935,7.0,2
13596,1226895,SANTIAGO,SANTIAGO PONIENTE 2,BUIN,COBERTURA,COBERTURA,AL,231780,6,38630.0,12678.714572069204,9.8,9
13597,1226898,,,,,,,159152,1,159152.0,,,58
13598,1226902,SUR 2,CONCEPCION NORTE,PENCO,COBERTURA,COBERTURA,AL,660613,16,41288.3125,15828.145028055771,8.0,2
13599,1226917,SANTIAGO,SANTIAGO CENTRO ORIENTE,PROVIDENCIA,COBERTURA,COBERTURA,AL,492941,6,82156.83333333333,41516.76039103565,11.2,2
13600,1227007,SUR 2,CONCEPCION NORTE,HUALPEN,COBERTURA,COBERTURA,AL,1641535,10,164153.5,163013.59488585946,9.8,9
13601,1227010,SANTIAGO,SANTIAGO CENTRO COSTA,SAN ANTONIO,COBERTURA,COBERTURA,AL,330577,7,47225.28571428572,12078.752194305029,14.0,2
13602,1227070,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,AL,240152,7,34307.42857142857,6107.213190349667,11.2,2
13603,1227085,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,413631,8,51703.875,11815.11826236079,8.0,2
13604,1227107,SANTIAGO,SANTIAGO NORTE 1,TILTIL,COBERTURA,COBERTURA,AL,898125,7,128303.57142857143,41838.0280241837,8.166666666666666,9
13605,1227110,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,208435,6,34739.166666666664,19640.25086822128,18.666666666666668,2
13606,1227136,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,773047,11,70277.0,50917.22441964016,9.333333333333334,2
13607,1227152,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,169765,4,42441.25,11052.971316196685,16.333333333333332,9
13608,1227181,SANTIAGO,SANTIAGO NORTE 1,CONCHALI,COBERTURA,COBERTURA,AL,616494,11,56044.90909090909,24542.75426456674,6.222222222222222,2
13609,1227193,SUR 2,LOS ANGELES,YUMBEL,COBERTURA,COBERTURA,AL,194865,4,48716.25,10692.379759280282,21.0,16
13610,1227198,SANTIAGO,SANTIAGO PONIENTE 2,BUIN,COBERTURA,COBERTURA,AL,245487,7,35069.57142857143,8507.134356079076,9.333333333333334,2
13611,1227203,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,492245,9,54693.88888888889,10642.651366605554,7.0,2
13612,1227214,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,519737,16,32483.5625,19272.632669042217,7.0,2
13613,1227242,SUR 2,CONCEPCION SUR,SAN PEDRO DE LA PAZ,COBERTURA,COBERTURA,AL,356564,8,44570.5,23260.11855392954,12.25,9
13614,1227259,SANTIAGO,SANTIAGO CENTRO COSTA,MELIPILLA,COBERTURA,COBERTURA,AL,1150755,14,82196.78571428571,37012.62793899603,4.666666666666667,2
13615,1227296,SUR 1,SAN FERNANDO,PALMILLA,COBERTURA,COBERTURA,AL,138268,4,34567.0,5357.287062186108,18.666666666666668,2
13616,1227301,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,SL,2840875,8,355109.375,241838.75316767662,12.25,9
13617,1227331,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,638881,5,127776.2,59786.903969013154,14.0,2
13618,1227356,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,CA,1022773,12,85231.08333333333,34339.204566575965,5.6,2
13619,1227385,SUR 2,CHILLAN,PINTO,COBERTURA,COBERTURA,PA,586767,8,73345.875,15748.269360132423,8.0,2
13620,1227394,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,231983,7,33140.42857142857,23869.582944667905,14.0,30
13621,1227397,NORTE 1,IQUIQUE,IQUIQUE,COBERTURA,COBERTURA,AL,65604,2,32802.0,3808.477123470745,28.0,30
13622,1227402,SUR 1,SAN FERNANDO,PICHIDEGUA,COBERTURA,COBERTURA,AL,238325,11,21665.909090909092,10187.028373913028,16.333333333333332,9
13623,1227403,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,418377,9,46486.333333333336,10515.588939759866,7.0,2
13624,1227404,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,325678,7,46525.42857142857,28295.414191803487,16.333333333333332,9
13625,1227411,,,,,,,30252,1,30252.0,,,58
13626,1227412,NORTE 2,LA SERENA,LA SERENA,COBERTURA,COBERTURA,AL,1010310,10,101031.0,60546.31379732745,8.0,2
13627,1227421,NORTE 2,SAN FELIPE,LOS ANDES,COBERTURA,COBERTURA,AL,2235303,14,159664.5,106382.44823693717,7.0,2
13628,1227434,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,344279,12,28689.916666666668,14637.382040256525,9.333333333333334,2
13629,1227443,NORTE 2,SAN FELIPE,CATEMU,COBERTURA,COBERTURA,AL,345672,6,57612.0,34573.22345399688,12.25,9
13630,1227448,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,899313,9,99923.66666666667,42520.00306326423,8.0,2
13631,1227469,SANTIAGO,SANTIAGO NORTE 2,QUINTA NORMAL,COBERTURA,COBERTURA,AL,725275,9,80586.11111111111,36420.41551260928,8.0,2
13632,1227489,SUR 2,CONCEPCION NORTE,HUALQUI,COBERTURA,COBERTURA,AL,32866,1,32866.0,,,58
13633,1227619,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,COBERTURA,AL,201932,4,50483.0,13854.494240738875,18.666666666666668,2
13634,1227622,NORTE 1,IQUIQUE,PICA,COBERTURA,COBERTURA,AL,142771,3,47590.333333333336,15522.583558587576,21.0,16
13635,1227630,SANTIAGO,SANTIAGO NORTE 2,RENCA,COBERTURA,COBERTURA,AL,1169157,17,68773.94117647059,18718.958382715195,3.7333333333333334,2
13636,1227640,NORTE 1,IQUIQUE,POZO ALMONTE,COBERTURA,COBERTURA,AL,959758,13,73827.53846153847,56481.625912939424,8.0,2
13637,1227667,SANTIAGO,SANTIAGO NORTE 2,CERRO NAVIA,COBERTURA,COBERTURA,AL,918360,9,102040.0,13165.830974534041,7.0,2
13638,1227668,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,324064,11,29460.363636363636,23291.83256539823,9.333333333333334,2
13639,1227677,SUR 1,TALCA,YERBAS BUENAS,COBERTURA,COBERTURA,AL,278502,12,23208.5,11606.083432250676,9.333333333333334,2
13640,1227820,SUR 3,PUERTO MONTT,PUERTO MONTT,COBERTURA,COBERTURA,AL,522554,7,74650.57142857143,34605.948808729125,8.166666666666666,9
13641,1227830,SUR 2,CHILLAN,CHILLAN,COBERTURA,COBERTURA,AL,154503,6,25750.5,14756.324430561968,18.666666666666668,2
13642,1227869,SUR 1,CURICO,SAGRADA FAMILIA,COBERTURA,VOLUMEN COBERTURA,AL,12735265,22,578875.6818181818,564507.6937082001,7.0,2
13643,1227871,SANTIAGO,SANTIAGO SUR 2,EL BOSQUE,COBERTURA,COBERTURA,AL,229211,5,45842.2,15132.10019131515,14.0,2
13644,1227905,SANTIAGO,SANTIAGO NORTE 2,RENCA,COBERTURA,COBERTURA,AL,102916,2,51458.0,10094.656408219153,42.0,16
13645,1227989,SUR 1,SAN FERNANDO,SAN VICENTE,COBERTURA,COBERTURA,AL,336933,12,28077.75,11007.0603385034,8.0,2
13646,1228014,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,410435,6,68405.83333333333,59428.997078586704,27.5,3
13647,1228036,NORTE 2,OVALLE,CHAÑARAL,COBERTURA,COBERTURA,AL,102184,6,17030.666666666668,7141.415172545751,21.0,16
13648,1228078,SUR 3,TEMUCO NORTE,LUMACO,COBERTURA,COBERTURA,AL,624362,14,44597.28571428572,21389.767961587368,7.0,2
13649,1228181,SANTIAGO,SANTIAGO NORTE 2,PUDAHUEL,COBERTURA,COBERTURA,AL,645925,10,64592.5,23001.46138473235,6.222222222222222,2
13650,1228199,SUR 2,LOS ANGELES,YUMBEL,COBERTURA,COBERTURA,AL,215967,3,71989.0,14604.491398196653,14.0,30
13651,1228219,,,,,,,96227,2,48113.5,19625.748711832628,28.0,30
13652,1228228,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,AL,942309,10,94230.9,37320.307386640496,7.0,2
13653,1228237,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,1298260,12,108188.33333333333,108109.94151017442,16.333333333333332,9
13654,1228254,NORTE 2,VIÑA INTERIOR,QUILPUE,COBERTURA,COBERTURA,PA,547143,8,68392.875,14066.995236444167,8.0,2
13655,1228255,NORTE 1,IQUIQUE,IQUIQUE,COBERTURA,COBERTURA,AL,200293,5,40058.6,28144.8742011756,28.0,2
13656,1228291,SUR 2,CONCEPCION NORTE,HUALQUI,COBERTURA,COBERTURA,AL,121217,7,17316.714285714286,11535.659491540218,28.0,2
13657,1228366,NORTE 1,COPIAPO,ALTO DEL CARMEN,COBERTURA,COBERTURA,AL,729933,8,91241.625,58423.63096736383,18.666666666666668,2
13658,1228368,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,362727,6,60454.5,21554.397024737205,11.0,3
13659,1228390,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,AL,989109,9,109901.0,80520.0874890856,11.2,2
13660,1228393,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,607816,9,67535.11111111111,57470.545152374456,18.666666666666668,2
13661,1228420,NORTE 1,CALAMA,SAN PEDRO DE ATACAMA,COBERTURA,COBERTURA,AL,469192,18,26066.222222222223,15621.173871517563,7.0,2
13662,1228429,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,COBERTURA,AL,575478,4,143869.5,26075.292730859226,16.333333333333332,9
13663,1228445,SANTIAGO,SANTIAGO PONIENTE 2,BUIN,COBERTURA,COBERTURA,AL,352312,7,50330.28571428572,13476.94722744838,8.166666666666666,9
13664,1228451,SUR 3,PUERTO MONTT,LLANQUIHUE,COBERTURA,COBERTURA,AL,409235,8,51154.375,23246.005770193235,8.0,2
13665,1228457,NORTE 2,SAN FELIPE,SAN FELIPE,COBERTURA,COBERTURA,AL,515423,16,32213.9375,22608.361212816082,8.0,2
13666,1228460,SUR 2,CONCEPCION NORTE,HUALPEN,COBERTURA,COBERTURA,AL,234269,4,58567.25,33160.2946345475,28.0,2
13667,1228464,SUR 1,TALCA,CONSTITUCION,COBERTURA,COBERTURA,AL,797353,16,49834.5625,40063.50090205756,7.0,9
13668,1228492,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,238421,4,59605.25,47001.9996977079,49.0,9
13669,1228514,SUR 1,TALCA,CONSTITUCION,COBERTURA,COBERTURA,MK,381504,6,63584.0,49113.07133543982,7.0,44
13670,1228521,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,AL,459261,10,45926.1,23475.70159618948,11.5,12
13671,1228529,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,977495,16,61093.4375,24776.00428901252,3.7333333333333334,2
13672,1228583,SANTIAGO,SANTIAGO SUR 1,SAN MIGUEL,COBERTURA,COBERTURA,PA,1186832,11,107893.81818181818,28365.736281006994,7.0,2
13673,1228609,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,822468,14,58747.71428571428,38512.43991716996,9.333333333333334,2
